pairid,geneChr_Nested,geneStart_Nested,geneEnd_Nested,ENST_Nested,SYMBOL_Nested,biotype_Nested,tau_value_nested,geneChr_Host,geneStart_Host,geneEnd_Host,ENST_Host,SYMBOL_Host,biotype_Host,tau_value_host,spearman_correlation
4595_ID,chr5,45434388,45450138,ENSMUST00000196216.1,Gm42413,antisense,0.8534,chr5,45434052,45450236,ENSMUST00000015950.11,Qdpr,protein_coding,0.9299,0.552701172
4596_ID,chr5,143928174,143937309,ENSMUST00000172367.2,Gm42421,protein_coding,0.8205,chr5,143922576,143980991,ENSMUST00000167009.1,Gm17135,antisense,0.7672,0.039086918
4597_ID,chr5,124237723,124238435,ENSMUST00000197756.1,Gm42425,antisense,0.97,chr5,124118689,124249760,ENSMUST00000162812.7,Pitpnm2,protein_coding,0.8096,-0.071501262
4598_ID,chr5,3498624,3500072,ENSMUST00000196630.1,Gm42435,antisense,0.9665,chr5,3343892,3531008,ENSMUST00000165117.7,Cdk6,protein_coding,0.5145,0.313875061
4599_ID,chr5,131954991,131965007,ENSMUST00000195931.1,Gm42439,antisense,0.9464,chr5,131437332,132543344,ENSMUST00000161226.8,Auts2,protein_coding,0.7562,0.612702923
4600_ID,chr3,116631670,116632209,ENSMUST00000197572.1,Gm42457,antisense,0.8756,chr3,116631163,116662677,ENSMUST00000029570.8,Mfsd14a,protein_coding,0.6374,0.428388036
4601_ID,chr3,94413400,94418286,ENSMUST00000198041.1,Gm42463,sense_intronic,0.8266,chr3,94413272,94434668,ENSMUST00000166032.7,Tdrkh,protein_coding,0.8374,0.459889599
4602_ID,chr5,111593615,111594284,ENSMUST00000198964.1,Gm42489,lincRNA,0.9395,chr5,111582430,111604932,ENSMUST00000198458.1,C130026L21Rik,lincRNA,0.9161,0.68059178
4603_ID,chr5,143393688,143397457,ENSMUST00000198312.1,Gm42504,lincRNA,0.9319,chr5,143390729,143403748,ENSMUST00000176473.1,Gm20635,antisense,0.7907,-0.012860818
4604_ID,chr5,150560208,150566426,ENSMUST00000201843.1,Gm42529,antisense,0.9498,chr5,150522629,150569746,ENSMUST00000044620.10,Brca2,protein_coding,0.9383,0.641156463
4605_ID,chr5,150562310,150566358,ENSMUST00000201648.1,Gm42531,sense_intronic,0.7899,chr5,150522629,150569746,ENSMUST00000044620.10,Brca2,protein_coding,0.9383,0.578116781
4606_ID,chr5,150562310,150566358,ENSMUST00000201648.1,Gm42531,sense_intronic,0.7899,chr5,150560208,150566426,ENSMUST00000201843.1,Gm42529,antisense,0.9498,0.656883335
4607_ID,chr3,101425273,101426936,ENSMUST00000196233.1,Gm42538,antisense,0.9683,chr3,101377082,101463059,ENSMUST00000043983.10,Igsf3,protein_coding,0.6985,0.336052981
4608_ID,chr5,43807704,43808743,ENSMUST00000199304.1,Gm42555,lincRNA,0.9228,chr5,43744623,43821638,ENSMUST00000114047.9,Fbxl5,protein_coding,0.8413,-0.186309674
4609_ID,chr5,150283994,150299441,ENSMUST00000201397.1,Gm42556,antisense,0.6659,chr5,150259766,150497753,ENSMUST00000087204.8,Fry,protein_coding,0.8936,-0.032723145
4610_ID,chr5,150022478,150022743,ENSMUST00000200982.1,Gm42558,sense_intronic,0.9865,chr5,150018674,150081336,ENSMUST00000065745.9,Rxfp2,protein_coding,0.9286,0.149838018
4611_ID,chr5,34679522,34706831,ENSMUST00000201216.1,Gm42560,antisense,0.7118,chr5,34660378,34755303,ENSMUST00000001112.13,Grk4,protein_coding,0.9659,0.240572375
4612_ID,chr5,96735546,96739364,ENSMUST00000200077.1,Gm42604,antisense,0.9532,chr5,96373954,96784728,ENSMUST00000036019.4,Fras1,protein_coding,0.7055,0.444828511
4613_ID,chr3,55377456,55403122,ENSMUST00000196362.4,Gm42609,antisense,0.9496,chr3,55242363,55539068,ENSMUST00000196745.4,Dclk1,protein_coding,0.917,0.154975946
4614_ID,chr5,103513444,103533021,ENSMUST00000197715.1,Gm42620,antisense,0.9426,chr5,103425500,103598303,ENSMUST00000048957.10,Ptpn13,protein_coding,0.7373,0.223317901
4615_ID,chr3,129745339,129750168,ENSMUST00000197038.1,Gm42650,antisense,0.9831,chr3,129677564,129755316,ENSMUST00000029653.6,Egf,protein_coding,0.9271,0.222699302
4616_ID,chr3,104826329,104827904,ENSMUST00000197199.1,Gm42658,sense_intronic,0.658,chr3,104822778,104864505,ENSMUST00000094028.9,Capza1,protein_coding,0.8034,0.115584416
4617_ID,chr3,104836429,104838183,ENSMUST00000196955.1,Gm42659,sense_intronic,0.9603,chr3,104822778,104864505,ENSMUST00000094028.9,Capza1,protein_coding,0.8034,0.209090909
4618_ID,chr3,119743207,119746446,ENSMUST00000199417.1,Gm42664,sense_intronic,0.6827,chr3,119718741,119783804,ENSMUST00000200097.4,Ptbp2,protein_coding,0.8515,0.78961039
4619_ID,chr3,102491341,102494247,ENSMUST00000197086.1,Gm42679,sense_intronic,0.8488,chr3,102469927,102521013,ENSMUST00000106925.8,Ngf,protein_coding,0.8511,-0.081147793
4620_ID,chr3,102783178,102784789,ENSMUST00000197999.1,Gm42681,antisense,0.9306,chr3,102759309,102801513,ENSMUST00000197345.1,Tspan2,protein_coding,0.9009,0.70747497
4621_ID,chr3,34565264,34572202,ENSMUST00000199445.1,Gm42695,lincRNA,0.9152,chr3,34104457,34676030,ENSMUST00000196243.4,Sox2ot,processed_transcript,1,0.538567775
4622_ID,chr3,104056999,104058141,ENSMUST00000199859.1,Gm42696,sense_intronic,0.7251,chr3,104013258,104220374,ENSMUST00000064371.13,Magi3,protein_coding,0.7865,-0.076873372
4623_ID,chr3,129728844,129740188,ENSMUST00000198992.1,Gm42697,antisense,0.8645,chr3,129677564,129755316,ENSMUST00000029653.6,Egf,protein_coding,0.9271,0.481778368
4624_ID,chr3,104114038,104115695,ENSMUST00000198104.1,Gm42699,sense_intronic,0.9817,chr3,104013258,104220374,ENSMUST00000064371.13,Magi3,protein_coding,0.7865,-0.177781575
4625_ID,chr3,104095443,104097880,ENSMUST00000199071.1,Gm42700,sense_intronic,0.8462,chr3,104013258,104220374,ENSMUST00000064371.13,Magi3,protein_coding,0.7865,-0.145584603
4626_ID,chr3,104144198,104145855,ENSMUST00000196117.1,Gm42701,sense_intronic,0.775,chr3,104013258,104220374,ENSMUST00000064371.13,Magi3,protein_coding,0.7865,0.291376248
4627_ID,chr3,104135784,104140001,ENSMUST00000199515.1,Gm42702,sense_intronic,0.7783,chr3,104013258,104220374,ENSMUST00000064371.13,Magi3,protein_coding,0.7865,-0.235064935
4628_ID,chr3,143770538,143772448,ENSMUST00000199733.1,Gm42706,lincRNA,0.9341,chr3,143743376,143827012,ENSMUST00000200176.1,Gm42705,lincRNA,0.941,0.283354483
4629_ID,chr3,143898046,143898951,ENSMUST00000196332.1,Gm42708,lincRNA,0.963,chr3,143878392,143954774,ENSMUST00000196668.1,Gm42707,lincRNA,0.9312,-0.042202797
4630_ID,chr5,44068197,44089589,ENSMUST00000196003.1,Gm42716,processed_transcript,0.8947,chr5,43993621,44102032,ENSMUST00000171543.7,Prom1,protein_coding,0.9602,0.634220012
4631_ID,chr3,99206421,99209884,ENSMUST00000197309.1,Gm42717,sense_intronic,0.6091,chr3,99141092,99239186,ENSMUST00000145650.7,Wars2,protein_coding,0.944,-0.400156368
4632_ID,chr3,106007864,106009387,ENSMUST00000197165.1,Gm42721,sense_intronic,0.9214,chr3,106001560,106017539,ENSMUST00000198855.1,Gm42722,antisense,0.9298,0.442255473
4633_ID,chr3,106007864,106009387,ENSMUST00000197165.1,Gm42721,sense_intronic,0.9214,chr3,105996956,106014646,ENSMUST00000010280.10,Pifo,protein_coding,0.958,0.531645179
4634_ID,chr5,65587715,65591440,ENSMUST00000202274.1,Gm42726,antisense,0.8049,chr5,65537232,65598988,ENSMUST00000142407.7,Ube2k,protein_coding,0.796,-0.284415584
4635_ID,chr6,127767541,127768905,ENSMUST00000201813.1,Gm42738,antisense,0.9793,chr6,127689010,127769472,ENSMUST00000032500.8,Prmt8,protein_coding,0.9437,0.576552273
4636_ID,chr5,30759031,30760477,ENSMUST00000197835.1,Gm42764,sense_intronic,0.6227,chr5,30711563,30799375,ENSMUST00000114729.7,Dpysl5,protein_coding,0.9421,-0.010308122
4637_ID,chr5,30529499,30543830,ENSMUST00000200017.1,Gm42765,antisense,0.857,chr5,30485582,30545836,ENSMUST00000065486.2,Cib4,protein_coding,0.9806,0.511970059
4638_ID,chr5,149128583,149129957,ENSMUST00000200879.1,Gm42787,lincRNA,0.7243,chr5,149119564,149184063,ENSMUST00000180733.1,Mm2pr,lincRNA,0.7415,0.101430515
4639_ID,chr5,149128583,149129957,ENSMUST00000200879.1,Gm42787,lincRNA,0.7243,chr5,149048792,149184489,ENSMUST00000202133.3,Hmgb1,protein_coding,0.9208,0.230355015
4640_ID,chr5,149144262,149153540,ENSMUST00000201604.1,Gm42788,lincRNA,0.9209,chr5,149119564,149184063,ENSMUST00000180733.1,Mm2pr,lincRNA,0.7415,-0.026007824
4641_ID,chr5,149144262,149153540,ENSMUST00000201604.1,Gm42788,lincRNA,0.9209,chr5,149048792,149184489,ENSMUST00000202133.3,Hmgb1,protein_coding,0.9208,0.260078243
4642_ID,chr5,114715553,114716120,ENSMUST00000202276.1,Gm42789,antisense,0.8477,chr5,114707759,114722327,ENSMUST00000094441.10,Tchp,protein_coding,0.949,0.472832186
4643_ID,chr16,11688168,11691857,ENSMUST00000154314.1,Gm4279,antisense,0.7472,chr16,11322907,11755472,ENSMUST00000180792.7,Snx29,protein_coding,0.6312,0.209417254
4644_ID,chr5,87839888,87843418,ENSMUST00000197636.1,Gm42794,antisense,0.9596,chr5,87825685,87846387,ENSMUST00000002310.7,Prr27,protein_coding,0.959,0.811046512
4645_ID,chr5,75153054,75153653,ENSMUST00000202475.1,Gm42802,antisense,0.9236,chr5,75152305,75198215,ENSMUST00000000476.14,Pdgfra,protein_coding,0.7726,-0.0340936
4646_ID,chr3,85544315,85553389,ENSMUST00000199844.1,Gm42812,lincRNA,0.7847,chr3,84496425,85887516,ENSMUST00000154148.7,Gm37240,protein_coding,0.8834,0.044902828
4647_ID,chr3,85397523,85428128,ENSMUST00000200057.1,Gm42813,lincRNA,0.9002,chr3,84496425,85887516,ENSMUST00000154148.7,Gm37240,protein_coding,0.8834,-0.024049304
4648_ID,chr5,128336776,128342778,ENSMUST00000198962.1,Gm42817,antisense,0.9172,chr5,127781629,128433077,ENSMUST00000044441.7,Tmem132d,protein_coding,0.9335,0.314205589
4649_ID,chr3,124420428,124422125,ENSMUST00000197975.1,Gm42823,antisense,0.978,chr3,124400988,124426040,ENSMUST00000029598.9,1700006A11Rik,protein_coding,0.9823,0.745856354
4650_ID,chr5,122408489,122411074,ENSMUST00000198417.1,Gm42829,sense_intronic,0.7569,chr5,122396866,122414184,ENSMUST00000196969.4,Arpc3,protein_coding,0.8133,0.194805195
4651_ID,chr3,122426442,122459060,ENSMUST00000197198.1,Gm42836,antisense,0.9211,chr3,122419777,122530191,ENSMUST00000029766.8,Bcar3,protein_coding,0.6847,0.217746578
4652_ID,chr5,125057840,125058370,ENSMUST00000196503.1,Gm42838,antisense,1,chr5,125017152,125179219,ENSMUST00000111398.7,Ncor2,protein_coding,0.7103,0.148191715
4653_ID,chr5,125086840,125090359,ENSMUST00000198978.1,Gm42839,antisense,0.8498,chr5,125017152,125179219,ENSMUST00000111398.7,Ncor2,protein_coding,0.7103,0.50060955
4654_ID,chr5,34221161,34225984,ENSMUST00000201477.1,Gm42848,antisense,0.8133,chr5,34194892,34288326,ENSMUST00000094868.9,Zfyve28,protein_coding,0.9538,0.466318212
4655_ID,chr5,116572526,116573495,ENSMUST00000201262.1,Gm42854,sense_intronic,0.9692,chr5,116439275,116591817,ENSMUST00000076124.6,Srrm4,protein_coding,0.915,0.550481883
4656_ID,chr3,100497428,100500125,ENSMUST00000199168.1,Gm42868,sense_intronic,0.8233,chr3,100489663,100523920,ENSMUST00000122898.1,Gm12474,lincRNA,0.8126,0.731739637
4657_ID,chr3,100624901,100627022,ENSMUST00000199953.1,Gm42869,sense_intronic,0.8423,chr3,100562207,100685503,ENSMUST00000008907.13,Man1a2,protein_coding,0.6989,0.530559616
4658_ID,chr5,128774524,128775550,ENSMUST00000199333.1,Gm42871,sense_intronic,0.9165,chr5,128760400,128953362,ENSMUST00000111346.5,Rimbp2,protein_coding,0,NA
4659_ID,chr5,128774524,128775550,ENSMUST00000199333.1,Gm42871,sense_intronic,0.9165,chr5,128769523,128777837,ENSMUST00000197674.1,Gm42875,antisense,0.8782,0.550116882
4660_ID,chr5,128769523,128777837,ENSMUST00000197674.1,Gm42875,antisense,0.8782,chr5,128760400,128953362,ENSMUST00000111346.5,Rimbp2,protein_coding,0,NA
4661_ID,chr3,116629172,116630984,ENSMUST00000198035.1,Gm42893,antisense,0.8468,chr3,116595011,116631004,ENSMUST00000029571.12,Sass6,protein_coding,0.7911,-0.031168831
4662_ID,chr5,121385521,121387101,ENSMUST00000199249.1,Gm42918,antisense,0.9648,chr5,121384009,121393465,ENSMUST00000200668.1,Gm42917,antisense,0.7679,0.223376623
4663_ID,chr3,101580303,101581055,ENSMUST00000197360.1,Gm42937,sense_intronic,0.8005,chr3,101576218,101604684,ENSMUST00000036493.7,Atp1a1,protein_coding,0.793,0.759337487
4664_ID,chr3,101411538,101412610,ENSMUST00000198414.1,Gm42938,sense_intronic,0.5222,chr3,101377082,101463059,ENSMUST00000043983.10,Igsf3,protein_coding,0.6985,0.331168831
4665_ID,chr3,101407792,101409997,ENSMUST00000197514.1,Gm42939,sense_intronic,0.9686,chr3,101377082,101463059,ENSMUST00000043983.10,Igsf3,protein_coding,0.6985,0.125974026
4666_ID,chr3,101595809,101597130,ENSMUST00000200347.1,Gm42941,sense_intronic,0.622,chr3,101576218,101604684,ENSMUST00000036493.7,Atp1a1,protein_coding,0.793,0.525974026
4667_ID,chr5,23200919,23223796,ENSMUST00000199085.1,Gm42948,antisense,0.9117,chr5,22746058,23275597,ENSMUST00000197992.1,Lhfpl3,protein_coding,0.9129,0.461386724
4668_ID,chr5,44219682,44224003,ENSMUST00000198574.1,Gm42982,antisense,0.9365,chr5,44175153,44226622,ENSMUST00000055128.11,Tapt1,protein_coding,0.6672,-0.11070456
4669_ID,chr5,15993956,15997839,ENSMUST00000198482.1,Gm43000,antisense,0.9142,chr5,15934690,16374511,ENSMUST00000167946.8,Cacna2d1,protein_coding,0.86,0.570313797
4670_ID,chr5,3544036,3544788,ENSMUST00000198296.1,Gm43017,sense_intronic,0.8876,chr5,3543832,3570238,ENSMUST00000197082.4,Fam133b,protein_coding,0.6309,0.135108809
4671_ID,chr3,99144602,99148954,ENSMUST00000196770.1,Gm43024,sense_intronic,0.7679,chr3,99141092,99239186,ENSMUST00000145650.7,Wars2,protein_coding,0.944,0.492474873
4672_ID,chr5,4073570,4075457,ENSMUST00000198500.1,Gm43031,sense_intronic,0.7904,chr5,3928273,4081310,ENSMUST00000044492.9,Akap9,protein_coding,0.6266,0.768831169
4673_ID,chr5,86767140,86783033,ENSMUST00000196789.1,Gm43057,lincRNA,0.9097,chr5,86728905,86817106,ENSMUST00000198859.1,Gm43055,lincRNA,0.9703,0.115422565
4674_ID,chr3,103332142,103334383,ENSMUST00000198850.1,Gm43061,sense_intronic,0.9723,chr3,103279292,103358775,ENSMUST00000029444.12,Trim33,protein_coding,0.7918,-0.087012987
4675_ID,chr3,103096745,103097826,ENSMUST00000198198.1,Gm43063,sense_intronic,0.9784,chr3,103074013,103099720,ENSMUST00000090715.12,Ampd1,protein_coding,0.9444,0.109301586
4676_ID,chr3,103864705,103866797,ENSMUST00000198971.1,Gm43065,sense_intronic,0.8593,chr3,103859794,103912244,ENSMUST00000146071.7,Ptpn22,protein_coding,0.936,0.152262796
4677_ID,chr3,103601942,103603202,ENSMUST00000199589.1,Gm43066,sense_intronic,0.9586,chr3,103576141,103645569,ENSMUST00000118563.2,Syt6,protein_coding,0.9505,0.466379892
4678_ID,chr3,36088858,36091446,ENSMUST00000199794.1,Gm43079,antisense,0.813,chr3,36065978,36092853,ENSMUST00000011492.14,Acad9,protein_coding,0.5578,0.621387519
4679_ID,chr5,4868347,4870266,ENSMUST00000197445.1,Gm43111,sense_intronic,0.9097,chr5,4803390,5380197,ENSMUST00000030763.12,Cdk14,protein_coding,0.8879,0.469036228
4680_ID,chr5,4819505,4822627,ENSMUST00000196665.1,Gm43112,sense_intronic,0.9653,chr5,4803390,5380197,ENSMUST00000030763.12,Cdk14,protein_coding,0.8879,0.279402209
4681_ID,chr5,4826339,4828093,ENSMUST00000199713.1,Gm43113,sense_intronic,0.8038,chr5,4803390,5380197,ENSMUST00000030763.12,Cdk14,protein_coding,0.8879,-0.106016311
4682_ID,chr5,111387514,111388289,ENSMUST00000199149.1,Gm43118,antisense,0.8431,chr5,111330762,111388359,ENSMUST00000086635.8,Pitpnb,protein_coding,0.49,0.574796868
4683_ID,chr10,100381646,100382560,ENSMUST00000190264.1,Gm4312,protein_coding,1,chr10,100372862,100383831,ENSMUST00000219325.1,Gm47631,processed_transcript,0.936,0.324037035
4684_ID,chr3,99254697,99261285,ENSMUST00000196228.1,Gm43120,antisense,0.9717,chr3,99253759,99354259,ENSMUST00000029462.9,Tbx15,protein_coding,0.7368,0.509812742
4685_ID,chr5,110153486,110154122,ENSMUST00000200403.1,Gm43136,antisense,0.8065,chr5,110135848,110171971,ENSMUST00000112519.8,Chfr,protein_coding,0.6683,-0.285733162
4686_ID,chr5,110206579,110207287,ENSMUST00000199123.1,Gm43138,sense_intronic,0.6501,chr5,110176700,110226470,ENSMUST00000112512.7,Golga3,protein_coding,0.6253,0.52987013
4687_ID,chr3,33817255,33817946,ENSMUST00000197317.1,Gm43140,antisense,0.9639,chr3,33812361,33844301,ENSMUST00000029222.7,Ccdc39,protein_coding,0.9671,0.799379676
4688_ID,chr3,103765694,103767116,ENSMUST00000198162.1,Gm43149,sense_intronic,0.8962,chr3,103739814,103791563,ENSMUST00000118317.7,Hipk1,protein_coding,0.5099,-0.167622639
4689_ID,chr5,149425652,149428962,ENSMUST00000200931.1,Gm43150,antisense,0.858,chr5,149411748,149431723,ENSMUST00000093110.11,Medag,protein_coding,0.7885,-0.45209486
4690_ID,chr5,149425652,149428962,ENSMUST00000200931.1,Gm43150,antisense,0.858,chr5,149368475,149430682,ENSMUST00000201641.1,Gm20488,processed_transcript,0.8696,0.061161524
4691_ID,chr5,149423362,149425099,ENSMUST00000201093.1,Gm43151,antisense,0.8934,chr5,149411748,149431723,ENSMUST00000093110.11,Medag,protein_coding,0.7885,0.243350702
4692_ID,chr5,149423362,149425099,ENSMUST00000201093.1,Gm43151,antisense,0.8934,chr5,149368475,149430682,ENSMUST00000201641.1,Gm20488,processed_transcript,0.8696,0.119272727
4693_ID,chr8,123165254,123173149,ENSMUST00000212411.1,Gm4316,lincRNA,0.8911,chr8,119910840,124345722,ENSMUST00000127664.1,Galnt2l,protein_coding,0.7074,0.280519481
4694_ID,chr5,131130020,131134711,ENSMUST00000202871.1,Gm43166,sense_intronic,0.8255,chr5,130872081,131308497,ENSMUST00000086023.11,Galnt17,protein_coding,0.8949,0.120936383
4695_ID,chr3,98286987,98290056,ENSMUST00000196040.1,Gm43189,sense_intronic,0.9619,chr3,98280434,98310738,ENSMUST00000090746.2,Hmgcs2,protein_coding,0.9696,0.626414483
4696_ID,chr3,98447197,98448976,ENSMUST00000187850.1,Gm43190,sense_intronic,0.8302,chr3,98382460,98753812,ENSMUST00000196741.1,Zfp697,protein_coding,0.8843,0.128613193
4697_ID,chr3,98447197,98448976,ENSMUST00000187850.1,Gm43190,sense_intronic,0.8302,chr3,98445674,98457126,ENSMUST00000167753.7,Gm4450,protein_coding,0.8934,0.184120323
4698_ID,chr3,134160364,134191976,ENSMUST00000198002.1,Gm43192,lincRNA,0.9358,chr3,133955472,134240494,ENSMUST00000181952.1,Gm26691,antisense,0.6924,0.415383591
4699_ID,chr3,109000023,109002094,ENSMUST00000197612.1,Gm43221,antisense,0.725,chr3,108970996,109027607,ENSMUST00000171143.1,Fam102b,protein_coding,0.7559,0.17753344
4700_ID,chr3,144808375,144813538,ENSMUST00000198543.1,Gm43240,antisense,0.9385,chr3,144796558,144819494,ENSMUST00000029929.11,Clca3a2,protein_coding,0.8127,0.30586123
4701_ID,chr3,102369161,102370937,ENSMUST00000199507.1,Gm43242,lincRNA,0.905,chr3,102262404,102445132,ENSMUST00000196720.4,A230001M10Rik,lincRNA,0.9293,0.535023041
4702_ID,chr3,102129937,102131222,ENSMUST00000196994.1,Gm43244,sense_intronic,0.9466,chr3,102086414,102146514,ENSMUST00000029454.11,Casq2,protein_coding,0.9816,0.513476242
4703_ID,chr3,36203288,36205623,ENSMUST00000198885.1,Gm43255,antisense,0.7955,chr3,36179425,36222313,ENSMUST00000091227.8,Qrfpr,protein_coding,0.9443,0.471628129
4704_ID,chr3,104187102,104190193,ENSMUST00000199995.1,Gm43256,sense_intronic,0.6851,chr3,104013258,104220374,ENSMUST00000064371.13,Magi3,protein_coding,0.7865,0.258525509
4705_ID,chr3,104149755,104151705,ENSMUST00000200312.1,Gm43258,sense_intronic,0.8329,chr3,104013258,104220374,ENSMUST00000064371.13,Magi3,protein_coding,0.7865,0.227552249
4706_ID,chr3,104163923,104167200,ENSMUST00000198446.1,Gm43259,sense_intronic,0.661,chr3,104013258,104220374,ENSMUST00000064371.13,Magi3,protein_coding,0.7865,0.107724686
4707_ID,chr3,104180611,104183041,ENSMUST00000197378.1,Gm43260,sense_intronic,0.8109,chr3,104013258,104220374,ENSMUST00000064371.13,Magi3,protein_coding,0.7865,0.271901233
4708_ID,chr13,53403949,53414830,ENSMUST00000202970.1,Gm43262,lincRNA,0.9622,chr13,53393688,53455630,ENSMUST00000201517.3,Gm2762,lincRNA,0.9775,0.826530612
4709_ID,chr6,31702244,31706990,ENSMUST00000202780.1,Gm43293,lincRNA,1,chr6,31605189,31743321,ENSMUST00000210190.1,Gm43154,lincRNA,0.9329,0.43085422
4710_ID,chr5,122581468,122584853,ENSMUST00000198918.1,Gm43301,antisense,0.8406,chr5,122550203,122614518,ENSMUST00000031426.13,Ift81,protein_coding,0.8912,0.5464169
4711_ID,chr5,45192668,45251929,ENSMUST00000200133.1,Gm43303,lincRNA,0.7408,chr5,45009170,45424402,ENSMUST00000197016.4,D5Ertd615e,lincRNA,0.9532,0.012987013
4712_ID,chr3,105732443,105733877,ENSMUST00000198544.1,Gm43328,sense_intronic,0.7838,chr3,105727266,105801336,ENSMUST00000090678.10,Rap1a,protein_coding,0.7405,0.762337662
4713_ID,chr3,105766965,105770197,ENSMUST00000200120.1,Gm43329,sense_intronic,0.7151,chr3,105727266,105801336,ENSMUST00000090678.10,Rap1a,protein_coding,0.7405,-0.105194805
4714_ID,chr3,105782874,105785027,ENSMUST00000199706.1,Gm43330,sense_intronic,0.7155,chr3,105727266,105801336,ENSMUST00000090678.10,Rap1a,protein_coding,0.7405,-0.389550804
4715_ID,chr3,105787632,105789321,ENSMUST00000197991.1,Gm43331,sense_intronic,0.4654,chr3,105727266,105801336,ENSMUST00000090678.10,Rap1a,protein_coding,0.7405,0.294805195
4716_ID,chr5,149183182,149184226,ENSMUST00000202511.1,Gm43332,lincRNA,0.6214,chr5,149048792,149184489,ENSMUST00000202133.3,Hmgb1,protein_coding,0.9208,0.642021721
4717_ID,chr3,130923482,130924837,ENSMUST00000200047.1,Gm43349,lincRNA,0,chr3,130838454,130937337,ENSMUST00000196438.2,2010110G14Rik,lincRNA,0.9823,NA
4718_ID,chr3,130874072,130876824,ENSMUST00000198737.1,Gm43351,lincRNA,0.9135,chr3,130838454,130937337,ENSMUST00000196438.2,2010110G14Rik,lincRNA,0.9823,-0.179023514
4719_ID,chr3,55890305,55936699,ENSMUST00000199747.1,Gm43376,antisense,0.9693,chr3,55625194,56183701,ENSMUST00000029374.7,Nbea,protein_coding,0.8319,0.444674199
4720_ID,chr5,143049461,143050043,ENSMUST00000199336.1,Gm43378,sense_intronic,0.9396,chr5,142990892,143112994,ENSMUST00000053498.12,Rnf216,protein_coding,0.5664,-0.214285714
4721_ID,chr3,103781913,103782979,ENSMUST00000196896.1,Gm43387,sense_intronic,0.928,chr3,103771972,103789402,ENSMUST00000123155.7,Gm15886,antisense,0.9532,0.480672969
4722_ID,chr3,103781913,103782979,ENSMUST00000196896.1,Gm43387,sense_intronic,0.928,chr3,103739814,103791563,ENSMUST00000118317.7,Hipk1,protein_coding,0.5099,-0.075463578
